# Wavelength[Angstrom] Flux_16[erg/s/cm^2/A] Flux_22[erg/s/cm^2/A] Flux_30[erg/s/cm^2/A] Flux_40[erg/s/cm^2/A]
5.094866412602661399e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.298090906561427732e-16
5.094357693193326782e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.093849075364515784e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.093340559085806376e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.023674232804100188e-16 1.105384347796685640e-16
5.092832144326788466e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.754867297984184863e-17
5.092323831057064467e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.065710024406424173e-17
5.091815619246248161e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.992961611115378987e-20
5.091307508863965836e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.090799499879856853e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.090291592263570806e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.168310447037368829e-17
5.089783785984771498e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.089276081013131829e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.088768477318340615e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.088260974870096902e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.087753573638109970e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.087246273592104444e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.086739074701815184e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.086231976936989554e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.085724980267386854e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.544949209896960544e-17
5.085218084662778892e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.410283448024283689e-17
5.084711290092948843e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.120279876579080235e-16
5.084204596527691251e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.083698003936815439e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.083191512290140395e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.417043253794666365e-17
5.082685121557497610e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.241634592231641803e-17
5.082178831708729945e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.081672642713694472e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.488307781230864559e-17
5.081166554542257927e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.470687132586635967e-17
5.080660567164300119e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.087764826240984930e-17
5.080154680549712793e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.084834170401726610e-16
5.079648894668400771e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.079143209490277400e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.318645090124075185e-16 0.000000000000000000e+00
5.078637624985271373e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.078132141123323322e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.715856170929393112e-16
5.077626757874383543e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.077121475208415973e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.893095142671517627e-17
5.076616293095395349e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.076111211505310621e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.075606230408159831e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.550921462641958626e-17 0.000000000000000000e+00
5.075101349773954666e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.074596569572718749e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.074091889774487072e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.015697068165027440e-17
5.073587310349306563e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.073082831267235520e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.386144315049829573e-16
5.072578452498346451e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.048862372966115687e-16
5.072074174012720391e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.071569995780453155e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.238374002877078337e-16
5.071065917771651925e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.315246524498576252e-16 6.008522622849612289e-17
5.070561939956433548e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.070058062304929081e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.354604895476104790e-16
5.069554284787281517e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.335418502000261190e-16
5.069050607373643516e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.143371684412561288e-16
5.068547030034182512e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.068043552739074471e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.067540175458510703e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.276161122336851938e-16
5.067036898162692182e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.066533720821831821e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.066030643406155605e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.363551909857429505e-16 0.000000000000000000e+00
5.065527665885899751e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.479502088515768081e-17
5.065024788231313551e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.064522010412657096e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.511480143938555553e-17
5.064019332400202984e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.382681801840922748e-17
5.063516754164236318e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.217527357876991418e-16
5.063014275675051863e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.942450929196335282e-17 7.020057041454169249e-17
5.062511896902957460e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.062009617818274023e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.745240206091513962e-17
5.061507438391331561e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.343096588031117561e-16
5.061005358592473726e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.114000206273339724e-17
5.060503378392055538e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.206945658455383538e-16 1.866623758706977312e-16
5.060001497760442817e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.059499716668016163e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.196990211903913589e-16 0.000000000000000000e+00
5.058998035085162996e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.787259915585791435e-16
5.058496452982287224e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.348298113057405627e-16
5.057994970329801276e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.322589038423642018e-16
5.057493587098131798e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.833555456229513948e-17
5.056992303257714525e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.056491118778999407e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.055990033632445488e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.055489047788526591e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.836073627670841399e-16
5.054988161217726201e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.054487373890539743e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.664824491429711957e-17
5.053986685777475145e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.053486096849050568e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.052985607075797247e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.136657559774659920e-16 0.000000000000000000e+00
5.052485216428256081e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.051984924876983882e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.396794786634917667e-16 0.000000000000000000e+00
5.051484732392544856e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.050984638945516281e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.067912942872045952e-16
5.050484644506486802e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.138629134410897747e-18 0.000000000000000000e+00
5.049984749046057573e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.069430755525634845e-17
5.049484952534841113e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.181488039742094920e-17
5.048985254943461314e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.048485656242553432e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.069341238718848067e-16
5.047986156402764664e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.170435630696581258e-16
5.047486755394753573e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.225585490561795162e-17
5.046987453189191228e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.046488249756758933e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.117997635500730204e-16
5.045989145068151061e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.070091585971851248e-17
5.045490139094071651e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.288838562147031403e-16
5.044991231805238954e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.763991097535508266e-17
5.044492423172380313e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.621716606903370285e-17
5.043993713166235580e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.043495101757557109e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.042996588917107488e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.580844713316123889e-17
5.042498174615660673e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.041999858824003695e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.341785060800280760e-16
5.041501641512934384e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.041003522653261371e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.040505502215806359e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.560406024880027311e-17
5.040007580171400150e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.996431038514904299e-17
5.039509756490888321e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.153484982801234968e-16 0.000000000000000000e+00
5.039012031145125547e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.407508359709911923e-17
5.038514404104978439e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.132403081502385060e-16
5.038016875341325544e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.228743483880159819e-16
5.037519444825056780e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.565127366090113594e-17
5.037022112527074000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.036524878418289290e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.409333939704592443e-16 2.589013902125286165e-16
5.036027742469627810e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.426546778793603070e-16
5.035530704652024383e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.035033764936427474e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.006848845065182154e-17
5.034536923293795780e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.404070702782931599e-17 5.617100695685251545e-17
5.034040179695098232e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.464931501585733804e-16
5.033543534111317967e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.408417141174681966e-16
5.033046986513447223e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.099166100445107865e-20
5.032550536872491307e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.102517219261767248e-17
5.032054185159465192e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.355971516996268230e-16 1.741290212824235984e-16
5.031557931345398060e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.031061775401327623e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.522933762784639538e-17
5.030565717298304662e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.126422202599963775e-17
